Name,Founded,Comment,Lat,Long,x,y
Derry,1251-1300, ,54.997533112976996,-7.320323969261617,-814894.7366999984,7361387.355300002
Bamburgh,1251-1300, ,55.60660431292825,-1.7169182399058365,-191126.4642000012,7480497.001699999
Cavan,1251-1300, ,53.99442004533718,-7.360690624444621,-819388.3321999982,7169099.588200003
Sligo,1251-1300, ,54.27099994861204,-8.471657748159435,-943060.626699999,7221648.423699997
Trim,1251-1300, ,53.554855215693436,-6.7906414376598825,-755930.7470000014,7086297.931500003
Newcastle,pre-1250, ,54.97801269241848,-1.6129442294471013,-179552.1303000003,7357599.993799999
Carlisle,pre-1250, ,54.895122046351375,-2.9335513482220454,-326561.4422999993,7341537.988499999
Ayr,pre-1250, ,55.46336752172209,-4.632132261165165,-515646.6046000011,7452320.669100001
Mullingar,pre-1250, ,53.52477921164163,-7.33835498688215,-816901.9404000007,7080663.995099999
Dublin,pre-1250, ,53.344217402768855,-6.267253412033734,-697667.4585000016,7046924.3763
Roscommon,1251-1300, ,53.62794257442918,-8.188303343865783,-911517.7586999983,7100005.607699998
Athenry,pre-1250, ,53.30076699393994,-8.745488336880062,-973543.3084000014,7038826.612899996
Athy,1251-1300, ,52.99196700046489,-6.986981999804455,-777787.2784000002,6981512.171099998
Limerick,pre-1250, ,52.66385700234032,-8.626773000456701,-960327.9776000008,6921061.002700001
Kilmallock,1251-1300, ,52.39889500024963,-8.57331099970921,-954376.6149000004,6872574.6516999975
Hartlepool,1251-1300, ,54.68249200213269,-1.2166969991941716,-135442.09039999917,7300486.5363000035
Youghal,1251-1300, ,51.95536160039802,-7.851445735797538,-874018.941300001,6792058.280000001
Waterford,pre-1250, ,52.25742070416846,-7.128558136990232,-793547.4618999995,6846804.9223000035
Tralee,pre-1250, ,52.26961306400025,-9.7000944022037,-1079809.5694999993,6849022.5353000015
Lancaster,1251-1300, ,54.05083045028388,-2.8005285379803078,-311753.4107999988,7179788.856299996
Arklow,1251-1300, ,52.79635784731276,-6.157194204857215,-685415.7236000001,6945418.110100001
Lincoln,pre-1250, ,53.234966115034545,-0.538607582308696,-59957.52180000022,7026579.109399997
Yarm,1251-1300, ,54.504174162688095,-1.3541832497234845,-150746.9897999987,7266225.037299998
Wigtown,1251-1300, ,54.867660842795004,-4.443999252733661,-494703.7338999994,7336224.027500004
York,pre-1250, ,53.957709809943225,-1.0824299369440042,-120495.54940000176,7162151.103100002
Scarborough,1251-1300, ,54.284385023729605,-0.3941426769682197,-43875.762099999934,7224200.450800002
Beverley,pre-1250, ,53.845124155191,-0.4361025302402083,-48546.711599998176,7140879.056400001
Pontefract,1251-1300, ,53.69324307945841,-1.3052627133358972,-145301.18059999868,7112272.940499999
Boston,1251-1300, ,52.97752920366312,-0.024225240169376137,-2696.741399999708,6978842.512400001
Derby,pre-1250, ,52.9218991153997,-1.475639075685813,-164267.3905000016,6968564.416699998
Rhuddlan,1251-1300, ,53.29175617742749,-3.4652259361871782,-385747.18670000136,7037148.317199998
Bangor,1251-1300, ,53.22780117577445,-4.1342017603606225,-460217.23479999974,7025246.637800001
Newcastle-under-Lyme,1251-1300, ,53.011200247428526,-2.2296871152683964,-248207.63430000097,6985069.9318
Chester,pre-1250, ,53.191457997469264,-2.8950070001530492,-322270.7050999999,7018491.288599998
Leicester,1251-1300, ,52.63499858966154,-1.1284952132352908,-125623.51249999925,6915765.872699998
Cambridge,pre-1250, ,52.20334910296073,0.12998700404469993,14470.08709999919,6836977.424099997
Haverfordwest,pre-1250, ,51.80166138265296,-4.96494774330566,-552695.4545999989,6764342.431199998
Hereford,pre-1250, ,52.05648702448607,-2.7170348924940844,-302458.9406999983,6810345.484099999
Shrewsbury,pre-1250, ,52.70820914479744,-2.754429996175739,-306621.7446000017,6929205.843800001
Brecon,1251-1300, ,51.947205330082255,-3.3915406799795944,-377544.58150000125,6790585.124399997
Gloucester,pre-1250, ,51.86516531939393,-2.2443530339531366,-249840.23690000176,6775782.236100003
Illchester,1251-1300, ,51.00226184734453,-2.6829670084876818,-298666.52120000124,6621693.827100001
Cardiff,pre-1250, ,51.48020613236678,-3.182574103378913,-354282.52859999985,6706680.266900003
Bristol,pre-1250, ,51.45547380615217,-2.590633530973946,-288388.00549999997,6702260.693599999
Exeter,pre-1250, ,50.72180286541703,-3.533613341175719,-393360.0377999991,6572230.622500002
Truro,1251-1300, ,50.262747900820514,-5.050369256934948,-562204.5340000018,6491904.105899997
Guildford,1251-1300, ,51.23636734257015,-0.5703239059716937,-63488.16679999977,6663211.3521
Oxford,pre-1250, ,51.75463228516769,-1.2621322088233007,-140499.91479999945,6755880.838500001
London,pre-1250, ,51.497754429715656,-0.1308934706417151,-14570.99450000003,6709817.535099998
Canterbury,pre-1250, ,51.276929500701094,1.0811808546942479,120356.50219999999,6670426.310999997
Chichester,1251-1300, ,50.83667403311053,-0.7800731837810881,-86837.34959999844,6592453.9419
Arundel,1251-1300, ,50.855503270311566,-0.5594931449665064,-62282.49199999869,6595773.615800001
Ipswich,1251-1300, ,52.05928896420707,1.1556414504168315,128645.4178000018,6810852.766999997
Dunwich,1251-1300, ,52.27733259719259,1.6317719323503637,181648.02059999853,6850426.921499997
Northampton,pre-1250, ,52.238116614386826,-0.8953890166916196,-99674.24940000102,6843295.035400003
Norwich,pre-1250, ,52.62810100252754,1.2993489996159684,144642.86899999902,6914500.775600001
Great Yarmouth,1251-1300, ,52.60756056120556,1.73302078032554,192918.99080000073,6910734.6022000015
Chelmsford,1251-1300, ,51.73581407695923,0.46970746746497205,52287.5960999988,6752497.487899996
Drogheda,pre-1250, ,53.71673180272255,-6.354122420606152,-707337.6722999997,7116690.1778
Dunstable,1251-1300, ,51.887616759060954,-0.5231345075782586,-58235.06700000167,6779830.575099997
Linlithgow,1251-1300, ,55.97836800008677,-3.5942300000547234,-400107.85339999944,7554110.5414
Salisbury,1251-1300, ,51.067576061836384,-1.7974914237757986,-200095.8299999982,6633255.8618
Stamford,pre-1250, ,52.651324001094686,-0.4800700013912481,-53441.148099999875,6918760.936499998
Wilton,pre-1250, ,51.07980999910872,-1.8637729998719852,-207474.2613000013,6635423.348099999
Sudbury,pre-1250, ,52.04171296576987,0.7283908722739079,81084.10099999979,6807671.210500002
Winchester,pre-1250, ,51.062872308247584,-1.316576663759384,-146560.6438000016,6632422.650399998
Trondheim,pre-1250, ,63.42770697130484,10.390449383639202,1156659.5344999991,9205902.4397
Bergen,pre-1250, ,60.38691109332659,5.3210648609595586,592338.2307999991,8486387.778099999
Oslo,pre-1250, ,59.91382256925889,10.738713126347077,1195428.0769999996,8380576.375600003
Vasteras,pre-1250, ,59.616082943566084,16.552559223630038,1842622.4640999995,8314754.555
Sigtuna,pre-1250, ,59.61733580480354,17.723799238032605,1973004.3060999997,8315030.301899999
Strangnas,1251-1300, ,59.37703896552962,17.032624600494195,1896063.0973999985,8262329.6052
Skänninge,pre-1250, ,58.39893488421843,15.083540983116475,1679092.1015999988,8051592.3816
Skara,pre-1250, ,58.38599249417459,13.438044919537026,1495916.3176999986,8048843.391000003
Lödöse,pre-1250, ,58.0329135538376,12.157919618167886,1353413.421,7974234.825400002
Riga,pre-1250, ,56.946615947484396,24.104002095939638,2683245.2393999994,7749215.254299998
Talinn (Reval),pre-1250, ,59.43886200371366,24.75447200811765,2755655.218800001,8275852.525700003
Tartu (Dorpat),1251-1300, ,58.38209519655532,26.716060157182305,2974018.212699998,8048015.794500001
Turku,pre-1250, ,60.44828428112153,22.231599849804017,2474810.3748000003,8500226.917800002
Halmstad,1251-1300, ,56.675691200218466,12.861380542593265,1431722.3328999989,7694119.626699999
Viborg,pre-1250, ,56.45312868988134,9.403093835956073,1046747.6176999994,7649154.712300003
Arhus,pre-1250, ,56.15796698679523,10.212199325553255,1136816.8288000003,7589926.8999999985
Hälsingborg,1251-1300, ,56.046989920039316,12.695047905172334,1413206.2683999985,7567775.712700002
Lund,pre-1250, ,55.70328332675788,13.192278362350688,1468557.7096999995,7499573.096500002
Ahus,pre-1250, ,55.922822326827344,14.293576098500665,1591153.6129,7543067.080200002
Kalmar,pre-1250, ,56.66212593413816,16.36485408456501,1821727.2236000001,7691371.4125000015
Visby,pre-1250, ,57.640710613863014,18.29606322115038,2036708.441300001,7892217.7619
Roskilde,pre-1250, ,55.641486001369884,12.080417997934791,1344785.9800999984,7487374.206600003
Vordingborg,1251-1300, ,55.00840809100688,11.911817285999703,1326017.434700001,7363498.123099998
Odense,pre-1250, ,55.39678253285851,10.390083642656114,1156618.8203999996,7439257.472499996
Gdansk,pre-1250, ,54.35202880739286,18.64655079454807,2075724.5395000018,7237110.2597
Tczew,1251-1300, ,54.09192700099669,18.777306999919404,2090280.2536999993,7187585.426600002
Elblag,pre-1250, ,54.15605534222603,19.404434646682056,2160091.784000002,7199766.8816
Pasewalk,1251-1300, ,53.505160788445835,13.990191546888603,1557380.9990999997,7076991.162699997
Robel,1251-1300, ,53.37568117249982,12.60433866703225,1403108.5621999986,7052793.3671
Chelmno,pre-1250, ,53.34842000180716,18.424990001157404,2051060.5047999993,7047708.0436
Winsum,1251-1300, ,53.33136621461154,6.517904239675535,725569.7809999995,7044528.4679000005
Leuwarden,pre-1250, ,53.20340684012572,5.791305511783328,644685.1805999987,7020711.667599998
Norden,1251-1300, ,53.594981036737515,7.202458870288386,801774.0538999997,7093820.671800002
Brzesc Kujawski,pre-1250, ,52.56292455113937,18.421840366735793,2050709.8891000003,6902556.494099997
Torun,1251-1300, ,53.015727528966885,18.604329037454953,2071024.4349999987,6985907.617600001
Solec Kujawski,pre-1250, ,53.083252998822154,18.22583199888833,2028890.3374000005,6998412.343500003
Plock,pre-1250, ,52.54634500050717,19.70653599713154,2193721.5524999984,6899520.9463
Sochaczew,1251-1300, ,52.22933700114981,20.238358997561402,2252923.8181000017,6841699.2233000025
Sieradz,pre-1250, ,51.59560100245297,18.73029899922959,2085047.3469999991,6727332.636500001
Leczyca,1251-1300, ,52.05871980591941,19.204180260490144,2137799.5676999986,6810749.719999999
Poznan,pre-1250, ,52.40625125971133,16.925969705512266,1884190.3288000003,6873916.861500002
Lublin,1251-1300, ,51.246454000865846,22.56844599896252,2512307.9166,6665004.913199998
Kiew,pre-1250, ,50.453629148444385,30.50382652671263,3395670.4362000003,6525210.226099998
Košice,pre-1250, ,48.72099601419922,21.25774799845732,2366401.682599999,6227652.173100002
Lvov,1301-1400, ,49.837652533168566,24.034758160802397,2675537.0397999994,6418207.446599998
Krakow Cracow,pre-1250, ,50.06482351797749,19.945488521172436,2220321.6257999986,6457509.710000001
Bistrita Beszterce,1251-1300, ,47.138321626129944,24.49713666463139,2727008.7793999985,5964680.980300002
Sibiu (Hermannstadt),1251-1300,"GHW only: 1250-1303. Curta, 421: pre-1241.",45.79549334870471,24.151399732799103,2688521.520199999,5747637.233400002
Alba-Iulia,1251-1300, ,46.07108082074372,23.57252475824797,2624081.452799998,5791747.297499999
Sarospatak,pre-1250, ,48.31898400154983,21.566374000563293,2400757.772,6160087.424599998
Budapest,1251-1300, ,47.501953126386674,19.042734442943473,2119827.5014999993,6024393.949199997
Esztergom,pre-1250, ,47.7935414030975,18.741700038624913,2086316.504900001,6072575.952399999
Trnava,1301-1400, ,48.37636543954053,17.58829049295567,1957919.5416,6169698.601599999
Györ,1251-1300, ,47.684000906910555,17.635234052100273,1963145.2747000009,6054443.932300001
Tulin an der Donau,1251-1300, ,48.33045213549809,16.061383077293364,1787944.9855999984,6162007.429300003
Vasvár,pre-1250, ,47.05108696425794,16.798507596236643,1870001.3117000014,5950416.755500004
Szekesfehervar,pre-1250, ,47.18871599934047,18.41380900049768,2049815.8414999992,5972931.910899997
Dubica,pre-1250, ,45.186152000171006,16.80712799948462,1870960.9305999987,5650875.070699997
Pécs,pre-1250, ,46.07556969683513,18.230792185070136,2029442.502799999,5792467.598200001
Virovitica,pre-1250, ,45.832787931748975,17.383219169530438,1935091.1063,5753593.739600003
Cazma,pre-1250, ,45.74763419710031,16.612050414730607,1849244.9932000004,5739999.243699998
Pozega,1251-1300, ,45.33107699416699,17.676978004276894,1967792.190200001,5673794.246200003
Bihac,1251-1300, ,44.792859999592466,16.26815499958636,1810962.7307000011,5588970.267099999
Rab,1301-1400, ,44.76359763754777,14.758127351219153,1642867.2217999995,5584381.234999999
Senj,1301-1400, ,44.98921852007397,14.907872236694383,1659536.746199999,5619824.322499998
Krk,1301-1400, ,45.02616000065258,14.5733709994479,1622300.2388000004,5625640.783500001
Zagreb,pre-1250, ,45.814675268701,15.977754261408053,1778635.4684000015,5750700.376500003
Ptuj,pre-1250, ,46.41896204268629,15.871964669521846,1766859.0249000005,5847744.266400002
Friesach,pre-1250, ,46.95457946341406,14.407050801897004,1603785.5590999983,5934663.433499999
Ulcinj,1251-1300, ,41.928758531916266,19.221125739548295,2139685.9298,5150313.784199998
Dubrovnik,pre-1250, ,42.65295422343914,18.081309667845005,2012802.1851000004,5259296.2443
Split,pre-1250, ,43.50689776713669,16.44246574752208,1830366.9144000001,5389447.8983
Zadar,pre-1250, ,44.11487800800467,15.228950999679165,1695279.0705999993,5483237.064400002
Nin,pre-1250, ,44.24283563533903,15.175223272779062,1689298.1273999996,5503098.7842999995
Constantinople,pre-1250, ,41.01702973183197,28.956082210131438,3223376.3269999996,5014853.869999997
Thebes,1251-1300, ,38.321290972642075,23.32216319621249,2596211.3312,4624913.4067
Andravida,1251-1300, ,37.906858730431125,21.270947082369148,2367870.9979000017,4566276.418099999
Chalkis,1251-1300, ,38.46428966819354,23.59956605333969,2627091.675999999,4645223.597900003
Heraklion,1251-1300, ,35.33529856944414,25.131817490033363,2797661.1257000007,4209540.754000001
Antioch,pre-1250, ,36.20368327561552,36.15871422619928,4025169.6554000005,4328684.192000002
Nicosia,pre-1250, ,35.16760400472986,33.373621012147915,3715134.4970000014,4186681.2497999966
Famagusta,1251-1300, ,35.10580298356467,33.950359500102614,3779336.731800001,4178268.658699997
Limassol,1251-1300, ,34.683339566901495,33.051112326165224,3679232.9943000004,4120931.0900000036
Acre,pre-1250, ,32.92963769690434,35.080951515958326,3905193.6592999995,3885968.2643000036
Tripolis,pre-1250, ,34.44567877036833,35.84129994727827,3989835.2595000006,4088803.9461999983
Jerusalem,pre-1250, ,31.775606385616072,35.23137112065357,3921938.2930999994,3733891.386500001
Caffa,1251-1300, ,45.03509867872816,35.381749337268744,3938678.319600001,5627048.748300001
Udine,1251-1300, ,46.06477241849823,13.23216147687413,1472997.4776999988,5790735.128300004
Cividale del Friuli,pre-1250, ,46.089437848198244,13.435464834073542,1495629.1039000005,5794693.300300002
Capo d'Istria,1251-1300, ,45.546661896552806,13.729869774901564,1528402.1119999997,5707996.720200002
Bolzano (Bozen),1251-1300, ,46.49512915163115,11.35419640346013,1263943.3619999997,5860052.1602
Venice,pre-1250, ,45.43464832710083,12.33859554793253,1373526.1735000014,5690209.495499998
Chioggia,1251-1300, ,45.21712019712579,12.278820165808675,1366872.0084000006,5655767.627899997
Treviso,pre-1250, ,45.666157419538585,12.242082562439705,1362782.3971000016,5727011.162299998
Padua,pre-1250, ,45.40430183563685,11.878251124554184,1322280.866700001,5685396.697099999
Trento,pre-1250, ,46.07035668535652,11.121567267129528,1238047.2049999982,5791631.105700001
Vicenza,1251-1300, ,45.54670050598616,11.545764636911743,1285268.6402000003,5708002.857299998
Verona,pre-1250, ,45.44210562056599,10.995262448451284,1223987.0168999992,5691392.580200002
Mantua,pre-1250, ,45.160376721283015,10.79770616030011,1201995.1515000015,5646804.953699999
Ferrara,pre-1250, ,44.83789400015888,11.62044000005579,1293581.4635999985,5596037.214400001
Modena,pre-1250, ,44.647546707219966,10.92691765953981,1216378.9098000005,5566204.546700001
Imola,pre-1250, ,44.35421845467071,11.712631414397247,1303844.1649000011,5520422.941399999
Ravenna,1251-1300, ,44.417760771495,12.19782243993205,1357855.3828000017,5530320.879299998
Bologna,pre-1250, ,44.494256796763224,11.351326109159274,1263623.8423000015,5542250.886200003
Faenza,pre-1250, ,44.28618099931883,11.883516001314073,1322866.950100001,5509836.689900003
Forli,pre-1250, ,44.221311211563865,12.042485646017742,1340563.370000001,5499754.722499996
Rimini,pre-1250, ,44.05860633899815,12.578342358754373,1400214.6664000005,5474516.133100003
Cesena,1251-1300, ,44.138354329529314,12.242169292085439,1362792.0518000014,5486877.857799999
Urbino,1251-1300, ,43.724696398816,12.63694851526398,1406738.6739000008,5422936.692199998
Pesaro,1251-1300, ,43.91180555499433,12.915657101504438,1437764.3718000017,5451804.018299997
Fano,1251-1300, ,43.84394134023285,13.01819932855431,1449179.3203000017,5441323.422200002
Ancona,pre-1250, ,43.62034556486492,13.514452670231789,1504421.989599999,5406876.534900002
Jesi,pre-1250, ,43.524467170959745,13.249381103790679,1474914.3577999994,5392144.885399997
Osimo,1251-1300, ,43.48615162577439,13.483934638970688,1501024.7379,5386264.277400002
Recanati,1251-1300, ,43.40335383228994,13.561848780853584,1509698.1004999988,5373569.331299998
Fermo,pre-1250, ,43.16563000081127,13.724221999336663,1527773.4045000002,5337216.498499997
Fabriano,1251-1300, ,43.33623468977553,12.905638654671314,1436649.123399999,5363291.0375000015
Camerino,1251-1300, ,43.14057022313338,13.067169723236766,1454630.6796999983,5333392.602799997
Ascoli Piceno,1251-1300, ,42.854900997476335,13.58077425369744,1511804.874499999,5289912.312799998
Spoleto,pre-1250, ,42.74559115695453,12.74034628251908,1418248.8607,5273328.049599998
Foligno,1251-1300, ,42.95660921651845,12.703724061460132,1414172.0936999992,5305369.6576000005
Todi,pre-1250, ,42.78041741908138,12.40876715080578,1381337.6405999996,5278608.638899997
Orvieto,pre-1250, ,42.71863603498075,12.112827285601254,1348393.7655000016,5269242.971199997
Viterbo,pre-1250, ,42.42210622108229,12.108542087235694,1347916.7393999994,5224420.130999997
Narni Scalo,1251-1300, ,42.5316015823347,12.517485679014602,1393440.1317999996,5240946.426899999
Rieti,1251-1300, ,42.40307961095935,12.861116631935856,1431692.954500001,5221551.362000003
Penne,1251-1300, ,42.4575852904079,13.926756950218442,1550319.4921000004,5229771.873300001
Chieti,pre-1250, ,42.35246108428216,14.169393710479566,1577329.6926999986,5213923.501999997
Tivoli,1251-1300, ,41.96366908828155,12.798585030772422,1424731.9684999995,5155538.802299999
Rome,pre-1250, ,41.89703011573962,12.485213400598681,1389847.5982000008,5145567.512699999
Anagni,pre-1250, ,41.74307783232729,13.158287968817305,1464773.9164000005,5122571.106200002
Fondi,1251-1300, ,41.35575322149942,13.431957031466672,1495238.6171000004,5064957.6457
Gaeta,pre-1250, ,41.21531205391014,13.569784344461578,1510581.4833999984,5044152.203599997
Sessa Aurunca,1251-1300, ,41.24194854856521,13.933891307322847,1551113.6851000004,5048094.787799999
Capua,1251-1300, ,41.10184028623298,14.218974011832653,1582848.9466000013,5027374.7075999975
Aversa,1251-1300, ,40.97339668968256,14.207689413861093,1581592.7509000003,5008418.473200001
Somma Vesuviana,1251-1300, ,40.87169535485825,14.438352444360246,1607270.0419999994,4993435.1382
Naples,pre-1250, ,40.83999709226436,14.252871458480223,1586622.393100001,4988769.8401999995
Salerno,1251-1300, ,40.68097856062578,14.766784747988865,1643830.9587999992,4965399.344999999
Avigliano,1251-1300, ,40.73072896006176,15.719993014967498,1749941.6176999994,4972705.011100002
Benevent,pre-1250, ,41.13029464432382,14.78164061544043,1645484.7063999996,5031579.131499998
Barletta,1251-1300, ,41.31845759072512,16.281343541768283,1812430.8724999987,5059428.172200002
Trani,pre-1250, ,41.27554924222884,16.417494759241492,1827587.1567000002,5053070.4663999975
Bari,1251-1300, ,41.12730659339785,16.870929762764266,1878063.3104000017,5031137.530599996
Monopoli,1251-1300, ,40.95184298275184,17.298886592790286,1925703.2468000017,5005241.1076000035
Gubbio,1251-1300, ,43.35533151355412,12.57374331867297,1399702.7036000006,5366214.2733
Perugia,pre-1250, ,43.11060129754456,12.388989784018444,1379136.0342000015,5328821.672799997
Cortona,1251-1300, ,43.27492451963651,11.986214174100633,1334299.2584000006,5353912.2250000015
Siena,pre-1250, ,43.318892206345375,11.331049543178631,1261366.6653000005,5360637.142800003
Arezzo,pre-1250, ,43.469323010634135,11.865880206485967,1320903.7424000017,5383682.627700001
Citta di Castello,1251-1300, ,43.460819998626505,12.243769998293562,1362970.2415999994,5382378.468199998
Florence,pre-1250, ,43.76877530230303,11.256920131148494,1253114.6169000007,5429729.076800004
Prato,1251-1300, ,43.87749643062709,11.099417316726182,1235581.4838000014,5446504.003799997
Pistoia,1251-1300, ,43.9320586429188,10.91884204408744,1215479.9364,5454934.114699997
Pisa,pre-1250, ,43.718052597779774,10.397990153849513,1157498.9692000002,5421913.342299998
Lucca,pre-1250, ,43.843822325738145,10.505538576993429,1169471.2049000002,5441305.052699998
Parma,pre-1250, ,44.79956873888222,10.326761006613062,1149569.7767999992,5590022.684299998
Cremona,pre-1250, ,45.13314508432316,10.026452739284748,1116139.613400001,5642506.8662
Lodi,pre-1250, ,45.312735359406176,9.498270182205045,1057342.6000999995,5670890.370499998
Crema,1251-1300, ,45.36236502799534,9.69254920599399,1078969.642099999,5678749.9868
Milan,pre-1250, ,45.46366931965248,9.188134378007794,1022818.440299999,5694814.498099998
Monza,1251-1300, ,45.58264881373165,9.272055693434472,1032160.5183999985,5713718.792599998
Pavia,pre-1250, ,45.18587700056933,9.156631999807818,1019311.6116000004,5650831.636399999
Plaisance,pre-1250, ,45.05355854625865,9.694274960384636,1079161.7522,5629957.127700001
Alessandria,1251-1300, ,44.91374627863088,8.616337558363666,959166.3095000014,5607952.808600001
Tortona,1251-1300, ,44.89718444990588,8.865284955647954,986879.0069999993,5605349.7788999975
Genoa,pre-1250, ,44.40763130599711,8.933909531142875,994518.2597999983,5528742.300099999
Albenga,1251-1300, ,44.05044593833982,8.215723183628354,914570.1213000007,5473252.130099997
Cherasco,1251-1300, ,44.651084386588366,7.8585924357539305,874814.5082999989,5566758.104199998
Alba,1251-1300, ,44.70047818809857,8.034573881234857,894404.6732000001,5574490.516800001
Asti,pre-1250, ,44.899361045112414,8.204102276177341,913276.4877999984,5605691.832500003
Chieri,1251-1300, ,45.01370027358681,7.822194994738661,870762.7637000009,5623678.571800001
Turin,1251-1300, ,45.069217185249286,7.686447211557885,855651.3896000013,5632424.9054000005
Vercelli,pre-1250, ,45.32111890986027,8.421801620895037,937510.6680000015,5672217.550399996
Ivrea,1251-1300, ,45.46873767392719,7.878654268449061,877047.7813000008,5695618.979199998
Novara,1251-1300, ,45.449392439984955,8.620739803617468,959656.3652000017,5692548.7705999985
Barlassina,1251-1300, ,45.65656099976672,9.129883000339895,1016333.9266000018,5725482.6576000005
Como,pre-1250, ,45.81171156317401,9.0855282681648,1011396.3803999983,5750227.036200002
Bergamo,pre-1250, ,45.69473600046099,9.668707000275257,1076315.5399000011,5731564.672600001
Brescia,pre-1250, ,45.53977300023974,10.222939000083553,1138012.3638999984,5706901.774300002
Toro,1251-1300, ,41.52565942065247,-5.39473787851972,-600539.4736000001,5090188.2403
Ortigueira,1251-1300, ,43.685805568742474,-7.851936833983584,-874073.6101000011,5416947.918200001
Collioure,1251-1300, ,42.52495394401987,3.0812382724331213,343001.875500001,5239942.263899997
Sanguesa,1301-1400, ,42.575234215056575,-1.282821104214296,-142802.99210000038,5247540.0352
Albi,1251-1300, ,43.927393645421745,2.1480840560442984,239123.62330000103,5454213.049099997
Genolhac,1251-1300, ,44.34988360989484,3.9489316396205068,439593.0593000017,5519748.097199999
Tarascon,1251-1300, ,43.808472930976244,4.661553194342801,518921.7278999984,5435850.6096
Auvillar,1251-1300, ,44.06888977446883,0.9003821836207611,100230.08619999886,5476109.2311
Coutances,pre-1250, ,49.04921919998106,-1.4443739335692025,-160786.97080000117,6283216.992700003
Savigliano,1251-1300, ,44.6474586710965,7.659831410687018,852688.5322000012,5566190.771700002
Saint-Maximin-la-Sainte-Baume,1251-1300, ,43.453212443458185,5.8605227418038215,652390.4074000008,5381211.8059
Guebwiller,1251-1300, ,47.90843062497793,7.212263846867254,802865.5388999991,6091634.450999998
Chur,1251-1300, ,46.84945168514409,9.530728736176622,1060955.8698000014,5917535.282899998
Bad Mergentheim,1251-1300, ,49.48891507481512,9.771083250999947,1087712.0119999982,6358230.93
Worms,pre-1250, ,49.630516121609666,8.357842094586907,930390.7261000015,6382531.933200002
Warburg,1251-1300, ,51.48966677257919,9.146630912917567,1018198.2956999987,6708371.481299996
Wesel,1251-1300, ,51.660822797321956,6.609264499478435,735739.9585999995,6739028.6822
Bad Wimpfen,1251-1300, ,49.23110159242087,9.158549352272125,1019525.0502999984,6314165.862599999
Haarlem,1251-1300, ,52.37995713802564,4.634531261538753,515913.66010000184,6869120.312799998
Eichstätt,1251-1300, ,48.89109619116673,11.185061915278126,1245115.3968999982,6256402.857900001
Cheb,1251-1300, ,50.077846808755794,12.37565751767924,1377651.893100001,6459768.467799999
Plzen,1251-1300, ,49.747540093582515,13.377435924185725,1489169.3552,6402668.486500002
Klatovy,1251-1300, ,49.39646798070519,13.293653302350716,1479842.7164000012,6342403.436499998
Pisek,1251-1300, ,49.308077090032405,14.148419138251821,1574994.8139999993,6327298.224799998
Louny,1251-1300, ,50.356849894618634,13.796648440946703,1535835.8790999986,6508306.856399998
Beroun,1251-1300, ,49.96386316624977,14.07155793596794,1566438.6640999988,6440019.928400002
Prague,pre-1250, ,50.08697151681088,14.420716265053185,1605306.7914999984,6461351.421499997
Ceske Budejovice,1251-1300, ,48.97540274798971,14.474848588665695,1611332.7741999999,6270688.785099998
Retz,1251-1300, ,48.756767743471315,15.951836144289102,1775750.2767999992,6233690.294500001
Krems an der Donau,pre-1250, ,48.40997000160101,15.603867999411984,1737014.6400999986,6175332.2707
Znojmo,1251-1300, ,48.855144191046996,16.04817555999768,1786474.7314999998,6250318.041199997
Litomerice,1251-1300, ,50.533738000728746,14.13111499962997,1573068.5260999985,6539228.135899998
Kolin,1251-1300, ,50.02782424832742,15.200418151771173,1692102.8084999993,6451095.9058
Brno,pre-1250, ,49.19300472740622,16.608916759541266,1848896.1563000008,6307673.937200002
Tabor,1251-1300, ,49.41396387558299,14.658408317104861,1631766.5496999994,6345396.549900003
Sumperk,1301-1400, ,49.964553665089426,16.977655259039306,1889943.9382999986,6440139.421700001
Nymburk,1251-1300, ,50.18584666800165,15.041633261775374,1674426.9554000013,6478523.635700002
Swidnica,1251-1300, ,50.84497451375188,16.494158924152618,1836121.3724999987,6593917.186499998
Sagone,1251-1300, ,42.11259904447127,8.70200506575199,968702.7727999985,5177861.1862
Opatowiec,1251-1300, ,50.2440059980924,20.72393000147822,2306977.335000001,6488641.1098000035
Mysliborz,1251-1300, ,52.923718999279174,14.867850000082893,1655081.4912,6968900.445500001
Wroclaw,pre-1250, ,51.11075639002423,17.028815101394105,1895639.0258999988,6640908.679099999
Legnica,1251-1300, ,51.210954277499184,16.161302730363435,1799067.9904999994,6658694.265699998
Opava,1251-1300, ,49.93910059473198,17.903192484962627,1992974.2710000016,6435735.809
Boleslawiec,1251-1300, ,51.26214904650262,15.568547410250298,1733082.7701000012,6667796.5132
Glogow,1251-1300, ,51.66349628265856,16.084550729980442,1790523.9968999997,6739508.469999999
Turnov,1251-1300, ,50.58391128794532,15.151750320456168,1686685.1303000003,6548019.874399997
Chrudim,1251-1300, ,49.95221094968869,15.794921565579438,1758282.6257999986,6438003.729000002
Hradec Kralove,pre-1250, ,50.2098073777227,15.830786691008507,1762275.1132999994,6482690.378799997
Jihlava,pre-1250, ,49.39634603348867,15.591101227934043,1735593.4496,6342382.578100003
Olomouc,pre-1250, ,49.58924412434533,17.236262810105668,1918731.9992000014,6375441.718500003
Raciborz,pre-1250, ,50.09036350555636,18.219566507598064,2028192.8660999984,6461939.940300003
Brzeg,1301-1400, ,50.86054850608827,17.46678151367802,1944393.2239000015,6596663.3398
